id,kind,text,repr,byte_len,char_len,byte_hex,left_id,right_id,flags,categories,decode_ok,decode_error
8319,merge, 라스트,' 라스트',10,4,20 eb 9d bc ec 8a a4 ed 8a b8,1517,1388,contains_whitespace,hangul;whitespace,True,
8320,merge,맞추,'맞추',6,2,eb a7 9e ec b6 94,1556,899,,hangul,True,
8321,merge,셜,'셜',3,1,ec 85 9c,553,160,,hangul,True,
8322,merge, 잔잔하고,' 잔잔하고',13,5,20 ec 9e 94 ec 9e 94 ed 95 98 ea b3 a0,1956,437,contains_whitespace,hangul;whitespace,True,
8323,merge, 여운이 남는 영화,' 여운이 남는 영화',24,10,20 ec 97 ac ec 9a b4 ec 9d b4 20 eb 82 a8 eb 8a 94 20 ec 98 81 ed 99 94,2064,4597,contains_whitespace,hangul;whitespace,True,
8324,merge,아직도,'아직도',9,3,ec 95 84 ec a7 81 eb 8f 84,338,4408,,hangul,True,
8325,merge, 이상하고,' 이상하고',13,5,20 ec 9d b4 ec 83 81 ed 95 98 ea b3 a0,1223,437,contains_whitespace,hangul;whitespace,True,
8326,merge,는건지,'는건지',9,3,eb 8a 94 ea b1 b4 ec a7 80,272,1486,,hangul,True,
8327,merge,볼 수 있,'볼 수 있',11,5,eb b3 bc 20 ec 88 98 20 ec 9e 88,1096,970,contains_whitespace,hangul;whitespace,True,
8328,merge,네요....,'네요....',10,6,eb 84 a4 ec 9a 94 2e 2e 2e 2e,471,427,repeated_run,hangul;punct_symbol,True,
8329,merge,맞고,'맞고',6,2,eb a7 9e ea b3 a0,1556,277,,hangul,True,
8330,merge,의 이,'의 이',7,3,ec 9d 98 20 ec 9d b4,310,322,contains_whitespace,hangul;whitespace,True,
8331,merge, 살려,' 살려',7,3,20 ec 82 b4 eb a0 a4,887,512,contains_whitespace,hangul;whitespace,True,
8332,merge,액션이,'액션이',9,3,ec 95 a1 ec 85 98 ec 9d b4,1559,267,,hangul,True,
8333,merge,진지,'진지',6,2,ec a7 84 ec a7 80,422,286,,hangul,True,
8334,merge,해야지,'해야지',9,3,ed 95 b4 ec 95 bc ec a7 80,1829,286,,hangul,True,
8335,merge,년전에,'년전에',9,3,eb 85 84 ec a0 84 ec 97 90,629,1663,,hangul,True,
8336,merge,댄,'댄',3,1,eb 8c 84,3384,136,,hangul,True,
8337,merge,~^^,'~^^',3,3,7e 5e 5e,130,759,,punct_symbol,True,
8338,merge, 좋을듯,' 좋을듯',10,4,20 ec a2 8b ec 9d 84 eb 93 af,406,1997,contains_whitespace,hangul;whitespace,True,
8339,merge,..\n최고,'..\n최고',9,5,2e 2e 0a ec b5 9c ea b3 a0,1328,956,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
8340,merge, ㅋ ㅋ,' ㅋ ㅋ',8,4,20 e3 85 8b 20 e3 85 8b,1773,1773,contains_whitespace,hangul;whitespace,True,
8341,merge,아직,'아직',6,2,ec 95 84 ec a7 81,338,750,,hangul,True,
8342,merge,인드,'인드',6,2,ec 9d b8 eb 93 9c,341,462,,hangul,True,
8343,merge,였으면,'였으면',9,3,ec 98 80 ec 9c bc eb a9 b4,641,826,,hangul,True,
8344,merge, 나오는거,' 나오는거',13,5,20 eb 82 98 ec 98 a4 eb 8a 94 ea b1 b0,935,1041,contains_whitespace,hangul;whitespace,True,
8345,merge, 어린이,' 어린이',10,4,20 ec 96 b4 eb a6 b0 ec 9d b4,2604,267,contains_whitespace,hangul;whitespace,True,
8346,merge, 너무 지루,' 너무 지루',14,6,20 eb 84 88 eb ac b4 20 ec a7 80 eb a3 a8,452,720,contains_whitespace,hangul;whitespace,True,
8347,merge,\n이런게,'\n이런게',10,4,0a ec 9d b4 eb 9f b0 ea b2 8c,1424,319,contains_whitespace;control_char,control;hangul;whitespace,True,
8348,merge, 마약,' 마약',7,3,20 eb a7 88 ec 95 bd,589,1601,contains_whitespace,hangul;whitespace,True,
8349,merge,초딩,'초딩',6,2,ec b4 88 eb 94 a9,1205,2420,,hangul,True,
8350,merge,하지 않고,'하지 않고',13,5,ed 95 98 ec a7 80 20 ec 95 8a ea b3 a0,1654,277,contains_whitespace,hangul;whitespace,True,
8351,merge, 어두운,' 어두운',10,4,20 ec 96 b4 eb 91 90 ec 9a b4,5550,492,contains_whitespace,hangul;whitespace,True,
8352,merge,이 많이,'이 많이',10,4,ec 9d b4 20 eb a7 8e ec 9d b4,267,1054,contains_whitespace,hangul;whitespace,True,
8353,merge, 시간만,' 시간만',10,4,20 ec 8b 9c ea b0 84 eb a7 8c,897,328,contains_whitespace,hangul;whitespace,True,
8354,merge, 가슴이 먹먹,' 가슴이 먹먹',17,7,20 ea b0 80 ec 8a b4 ec 9d b4 20 eb a8 b9 eb a8 b9,2732,3523,contains_whitespace,hangul;whitespace,True,
8355,merge,유발,'유발',6,2,ec 9c a0 eb b0 9c,664,867,,hangul,True,
8356,merge, 편안,' 편안',7,3,20 ed 8e b8 ec 95 88,1353,699,contains_whitespace,hangul;whitespace,True,
8357,merge, 누구나,' 누구나',10,4,20 eb 88 84 ea b5 ac eb 82 98,1326,1256,contains_whitespace,hangul;whitespace,True,
8358,merge,한 상황,'한 상황',10,4,ed 95 9c 20 ec 83 81 ed 99 a9,304,2380,contains_whitespace,hangul;whitespace,True,
8359,merge, 소소,' 소소',7,3,20 ec 86 8c ec 86 8c,658,595,contains_whitespace,hangul;whitespace,True,
8360,merge, 시리즈 중,' 시리즈 중',14,6,20 ec 8b 9c eb a6 ac ec a6 88 20 ec a4 91,1945,729,contains_whitespace,hangul;whitespace,True,
8361,merge,름다,'름다',6,2,eb a6 84 eb 8b a4,636,268,,hangul,True,
8362,merge,!!!!!\n,'!!!!!\n',6,6,21 21 21 21 21 0a,891,582,contains_whitespace;control_char;repeated_run,control;punct_symbol;whitespace,True,
8363,merge,^^*,'^^*',3,3,5e 5e 2a,759,46,,punct_symbol,True,
8364,merge,,b'\x88\x84\xeb\x9d\xbc',5,0,88 84 eb 9d bc,5387,330,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x88 in position 0: invalid start byte
8365,merge,기술,'기술',6,2,ea b8 b0 ec 88 a0,303,1174,,hangul,True,
8366,merge,일때,'일때',6,2,ec 9d bc eb 95 8c,518,574,,hangul,True,
8367,merge,,b'\xeb\x88\x88\xeb',4,0,eb 88 88 eb,1056,306,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xeb in position 3: unexpected end of data
8368,merge, 느끼게 해준,' 느끼게 해준',17,7,20 eb 8a 90 eb 81 bc ea b2 8c 20 ed 95 b4 ec a4 80,1766,3811,contains_whitespace,hangul;whitespace,True,
8369,merge,ut,'ut',2,2,75 74,121,120,,english,True,
8370,merge, 열정,' 열정',7,3,20 ec 97 b4 ec a0 95,1450,395,contains_whitespace,hangul;whitespace,True,
8371,merge,말이 필요없는,'말이 필요없는',19,7,eb a7 90 ec 9d b4 20 ed 95 84 ec 9a 94 ec 97 86 eb 8a 94,2714,933,contains_whitespace,hangul;whitespace,True,
8372,merge,볼때마다,'볼때마다',12,4,eb b3 bc eb 95 8c eb a7 88 eb 8b a4,1096,3201,,hangul,True,
8373,merge, 아내,' 아내',7,3,20 ec 95 84 eb 82 b4,349,453,contains_whitespace,hangul;whitespace,True,
8374,merge,씨도,'씨도',6,2,ec 94 a8 eb 8f 84,998,296,,hangul,True,
8375,merge,,b'\xac\xeb\x9e\x90',4,0,ac eb 9e 90,444,148,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xac in position 0: invalid start byte
8376,merge, 마지막장면,' 마지막장면',16,6,20 eb a7 88 ec a7 80 eb a7 89 ec 9e a5 eb a9 b4,983,1448,contains_whitespace,hangul;whitespace,True,
8377,merge, 쓸쓸,' 쓸쓸',7,3,20 ec 93 b8 ec 93 b8,2646,2811,contains_whitespace,hangul;whitespace,True,
8378,merge,짱!,'짱!',4,2,ec a7 b1 21,1213,37,,hangul;punct_symbol,True,
8379,merge,\n로,'\n로',4,2,0a eb a1 9c,14,325,contains_whitespace;control_char,control;hangul;whitespace,True,
8380,merge,!!!!!,'!!!!!',5,5,21 21 21 21 21,891,37,repeated_run,punct_symbol,True,
8381,merge,버릴,'버릴',6,2,eb b2 84 eb a6 b4,685,767,,hangul,True,
8382,merge, 흐르는,' 흐르는',10,4,20 ed 9d 90 eb a5 b4 eb 8a 94,2029,2374,contains_whitespace,hangul;whitespace,True,
8383,merge, 최고로,' 최고로',10,4,20 ec b5 9c ea b3 a0 eb a1 9c,599,325,contains_whitespace,hangul;whitespace,True,
8384,merge,이 없어,'이 없어',10,4,ec 9d b4 20 ec 97 86 ec 96 b4,1303,327,contains_whitespace,hangul;whitespace,True,
8385,merge,나쁜,'나쁜',6,2,eb 82 98 ec 81 9c,320,1827,,hangul,True,
8386,merge,물\n,'물\n',4,2,eb ac bc 0a,745,14,contains_whitespace;control_char,control;hangul;whitespace,True,
8387,merge,구의,'구의',6,2,ea b5 ac ec 9d 98,541,310,,hangul,True,
8388,merge, 분위기가,' 분위기가',13,5,20 eb b6 84 ec 9c 84 ea b8 b0 ea b0 80,2152,1706,contains_whitespace,hangul;whitespace,True,
8389,merge, 기타,' 기타',7,3,20 ea b8 b0 ed 83 80,511,635,contains_whitespace,hangul;whitespace,True,
8390,merge,주일,'주일',6,2,ec a3 bc ec 9d bc,428,518,,hangul,True,
8391,merge, 죽는줄 알았,' 죽는줄 알았',17,7,20 ec a3 bd eb 8a 94 ec a4 84 20 ec 95 8c ec 95 98,3188,2124,contains_whitespace,hangul;whitespace,True,
8392,merge, 지난,' 지난',7,3,20 ec a7 80 eb 82 9c,473,615,contains_whitespace,hangul;whitespace,True,
8393,merge,ㅇㅇㅇㅇ,'ㅇㅇㅇㅇ',12,4,e3 85 87 e3 85 87 e3 85 87 e3 85 87,2411,2411,repeated_run,hangul,True,
8394,merge,을 보여주,'을 보여주',13,5,ec 9d 84 20 eb b3 b4 ec 97 ac ec a3 bc,318,2405,contains_whitespace,hangul;whitespace,True,
8395,merge,등장인물,'등장인물',12,4,eb 93 b1 ec 9e a5 ec 9d b8 eb ac bc,5895,2787,,hangul,True,
8396,merge,????????????????,'????????????????',16,16,3f 3f 3f 3f 3f 3f 3f 3f 3f 3f 3f 3f 3f 3f 3f 3f,3848,3848,long_chars;repeated_run,punct_symbol,True,
8397,merge, 떡밥,' 떡밥',7,3,20 eb 96 a1 eb b0 a5,5013,3580,contains_whitespace,hangul;whitespace,True,
8398,merge,카데미,'카데미',9,3,ec b9 b4 eb 8d b0 eb af b8,1210,7107,,hangul,True,
8399,merge,남자가,'남자가',9,3,eb 82 a8 ec 9e 90 ea b0 80,2054,290,,hangul,True,
8400,merge,성기,'성기',6,2,ec 84 b1 ea b8 b0,500,303,,hangul,True,
8401,merge, 반전에,' 반전에',10,4,20 eb b0 98 ec a0 84 ec 97 90,1340,300,contains_whitespace,hangul;whitespace,True,
8402,merge,릉,'릉',3,1,eb a6 89,301,141,,hangul,True,
8403,merge,스와,'스와',6,2,ec 8a a4 ec 99 80,371,509,,hangul,True,
8404,merge, 왜 이리,' 왜 이리',11,5,20 ec 99 9c 20 ec 9d b4 eb a6 ac,3485,332,contains_whitespace,hangul;whitespace,True,
8405,merge,벅,'벅',3,1,eb b2 85,413,137,,hangul,True,
8406,merge,사람의,'사람의',9,3,ec 82 ac eb 9e 8c ec 9d 98,1145,310,,hangul,True,
8407,merge, X,' X',2,2,20 58,36,92,contains_whitespace,english;whitespace,True,
8408,merge, 설득력,' 설득력',10,4,20 ec 84 a4 eb 93 9d eb a0 a5,6009,591,contains_whitespace,hangul;whitespace,True,
8409,merge,,b' \xeb\x88\x88\xec\x9d\x84 \xeb',9,0,20 eb 88 88 ec 9d 84 20 eb,4340,261,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xeb in position 8: unexpected end of data
8410,merge, 시리즈는,' 시리즈는',13,5,20 ec 8b 9c eb a6 ac ec a6 88 eb 8a 94,1945,272,contains_whitespace,hangul;whitespace,True,
8411,merge, 미스터,' 미스터',10,4,20 eb af b8 ec 8a a4 ed 84 b0,672,1346,contains_whitespace,hangul;whitespace,True,
8412,merge, 주제를,' 주제를',10,4,20 ec a3 bc ec a0 9c eb a5 bc,2356,382,contains_whitespace,hangul;whitespace,True,
8413,merge,,b'\xec\xb7',2,0,ec b7,240,187,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
8414,merge,…,'…',3,1,e2 80 a6,3725,170,,punct_symbol,True,
8415,merge, 시사회,' 시사회',10,4,20 ec 8b 9c ec 82 ac ed 9a 8c,472,2959,contains_whitespace,hangul;whitespace,True,
8416,merge, 무서움,' 무서움',10,4,20 eb ac b4 ec 84 9c ec 9b 80,1881,894,contains_whitespace,hangul;whitespace,True,
8417,merge, 아버,' 아버',7,3,20 ec 95 84 eb b2 84,349,685,contains_whitespace,hangul;whitespace,True,
8418,merge,게로게로,'게로게로',12,4,ea b2 8c eb a1 9c ea b2 8c eb a1 9c,7719,7719,,hangul,True,
8419,merge,귀여운,'귀여운',9,3,ea b7 80 ec 97 ac ec 9a b4,1900,3061,,hangul,True,
8420,merge,\n미국,'\n미국',7,3,0a eb af b8 ea b5 ad,14,2924,contains_whitespace;control_char,control;hangul;whitespace,True,
8421,merge,받고,'받고',6,2,eb b0 9b ea b3 a0,1285,277,,hangul,True,
8422,merge,이구만,'이구만',9,3,ec 9d b4 ea b5 ac eb a7 8c,267,1896,,hangul,True,
8423,merge, 따름,' 따름',7,3,20 eb 94 b0 eb a6 84,1001,636,contains_whitespace,hangul;whitespace,True,
8424,merge,윤발,'윤발',6,2,ec 9c a4 eb b0 9c,2053,867,,hangul,True,
8425,merge, 제임스,' 제임스',10,4,20 ec a0 9c ec 9e 84 ec 8a a4,607,5423,contains_whitespace,hangul;whitespace,True,
8426,merge, 개연성도,' 개연성도',13,5,20 ea b0 9c ec 97 b0 ec 84 b1 eb 8f 84,2348,2163,contains_whitespace,hangul;whitespace,True,
8427,merge,준호,'준호',6,2,ec a4 80 ed 98 b8,657,1014,,hangul,True,
8428,merge, 목소리가,' 목소리가',13,5,20 eb aa a9 ec 86 8c eb a6 ac ea b0 80,4668,1506,contains_whitespace,hangul;whitespace,True,
8429,merge,\n책,'\n책',4,2,0a ec b1 85,353,1389,contains_whitespace;control_char,control;hangul;whitespace,True,
8430,merge, 부러,' 부러',7,3,20 eb b6 80 eb 9f ac,705,552,contains_whitespace,hangul;whitespace,True,
8431,merge,습니다^^\n,'습니다^^\n',12,6,ec 8a b5 eb 8b 88 eb 8b a4 5e 5e 0a,1082,1165,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
8432,merge, 밖에 없는,' 밖에 없는',14,6,20 eb b0 96 ec 97 90 20 ec 97 86 eb 8a 94,2282,991,contains_whitespace,hangul;whitespace,True,
8433,merge, 마이너스,' 마이너스',13,5,20 eb a7 88 ec 9d b4 eb 84 88 ec 8a a4,5429,371,contains_whitespace,hangul;whitespace,True,
8434,merge, 참...,' 참...',7,5,20 ec b0 b8 2e 2e 2e,802,373,contains_whitespace;repeated_run,hangul;punct_symbol;whitespace,True,
8435,merge,봤지만,'봤지만',9,3,eb b4 a4 ec a7 80 eb a7 8c,769,436,,hangul,True,
8436,merge,아나,'아나',6,2,ec 95 84 eb 82 98,338,320,,hangul,True,
8437,merge,,b' \xec\x98\x88\xeb\xbb',6,0,20 ec 98 88 eb bb,3465,191,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 4-5: unexpected end of data
8438,merge, 닥,' 닥',4,2,20 eb 8b a5,372,169,contains_whitespace,hangul;whitespace,True,
8439,merge,"들,","'들,'",4,2,eb 93 a4 2c,334,48,,hangul;punct_symbol,True,
8440,merge,인 영화.,'인 영화.',11,5,ec 9d b8 20 ec 98 81 ed 99 94 2e,341,1301,contains_whitespace,hangul;punct_symbol;whitespace,True,
8441,merge, 10점주는,' 10점주는',12,6,20 31 30 ec a0 90 ec a3 bc eb 8a 94,999,1278,contains_whitespace,digit;hangul;whitespace,True,
8442,merge,사극,'사극',6,2,ec 82 ac ea b7 b9,544,953,,hangul,True,
8443,merge,리는데,'리는데',9,3,eb a6 ac eb 8a 94 eb 8d b0,332,393,,hangul,True,
8444,merge,뷰,'뷰',3,1,eb b7 b0,239,3048,,hangul,True,
8445,merge,왕국,'왕국',6,2,ec 99 95 ea b5 ad,1775,538,,hangul,True,
8446,merge,\n이런 영화,'\n이런 영화',14,6,0a ec 9d b4 eb 9f b0 20 ec 98 81 ed 99 94,1424,305,contains_whitespace;control_char,control;hangul;whitespace,True,
8447,merge,가위,'가위',6,2,ea b0 80 ec 9c 84,290,835,,hangul,True,
8448,merge,우의,'우의',6,2,ec 9a b0 ec 9d 98,404,310,,hangul,True,
8449,merge, 이따위,' 이따위',10,4,20 ec 9d b4 eb 94 b0 ec 9c 84,322,4406,contains_whitespace,hangul;whitespace,True,
8450,merge,눈이,'눈이',6,2,eb 88 88 ec 9d b4,2351,267,,hangul,True,
8451,merge, 이 영화에,' 이 영화에',14,6,20 ec 9d b4 20 ec 98 81 ed 99 94 ec 97 90,1494,300,contains_whitespace,hangul;whitespace,True,
8452,merge,메이드,'메이드',9,3,eb a9 94 ec 9d b4 eb 93 9c,4564,462,,hangul,True,
8453,merge,이라 생각,'이라 생각',13,5,ec 9d b4 eb 9d bc 20 ec 83 9d ea b0 81,650,581,contains_whitespace,hangul;whitespace,True,
8454,merge,알바들,'알바들',9,3,ec 95 8c eb b0 94 eb 93 a4,2326,334,,hangul,True,
8455,merge, 샘,' 샘',4,2,20 ec 83 98,429,156,contains_whitespace,hangul;whitespace,True,
8456,merge,월한,'월한',6,2,ec 9b 94 ed 95 9c,2185,304,,hangul,True,
8457,merge,과 비교,'과 비교',10,4,ea b3 bc 20 eb b9 84 ea b5 90,441,2261,contains_whitespace,hangul;whitespace,True,
8458,merge, 아니라고,' 아니라고',13,5,20 ec 95 84 eb 8b 88 eb 9d bc ea b3 a0,1412,277,contains_whitespace,hangul;whitespace,True,
8459,merge,하였,'하였',6,2,ed 95 98 ec 98 80,289,641,,hangul,True,
8460,merge,,b'\x88\xeb\x8d\x94\xeb\x9d\xbc\xeb\xa9\xb4',10,0,88 eb 8d 94 eb 9d bc eb a9 b4,2146,2174,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x88 in position 0: invalid start byte
8461,merge,트는,'트는',6,2,ed 8a b8 eb 8a 94,639,272,,hangul,True,
8462,merge,~\n정말,'~\n정말',8,4,7e 0a ec a0 95 eb a7 90,943,653,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
8463,merge, 최악이다.,' 최악이다.',14,6,20 ec b5 9c ec 95 85 ec 9d b4 eb 8b a4 2e,1036,1314,contains_whitespace,hangul;punct_symbol;whitespace,True,
8464,merge, 여름,' 여름',7,3,20 ec 97 ac eb a6 84,315,4960,contains_whitespace,hangul;whitespace,True,
8465,merge,배우의,'배우의',9,3,eb b0 b0 ec 9a b0 ec 9d 98,994,310,,hangul,True,
8466,merge,로도,'로도',6,2,eb a1 9c eb 8f 84,325,296,,hangul,True,
8467,merge,하게 되,'하게 되',10,4,ed 95 98 ea b2 8c 20 eb 90 98,621,746,contains_whitespace,hangul;whitespace,True,
8468,merge, 내가 본,' 내가 본',11,5,20 eb 82 b4 ea b0 80 20 eb b3 b8,1143,619,contains_whitespace,hangul;whitespace,True,
8469,merge, 최고임,' 최고임',10,4,20 ec b5 9c ea b3 a0 ec 9e 84,599,578,contains_whitespace,hangul;whitespace,True,
8470,merge, 영환데,' 영환데',10,4,20 ec 98 81 ed 99 98 eb 8d b0,4052,346,contains_whitespace,hangul;whitespace,True,
8471,merge, 조화,' 조화',7,3,20 ec a1 b0 ed 99 94,747,279,contains_whitespace,hangul;whitespace,True,
8472,merge,나가는,'나가는',9,3,eb 82 98 ea b0 80 eb 8a 94,320,1238,,hangul,True,
8473,merge, 독특하고,' 독특하고',13,5,20 eb 8f 85 ed 8a b9 ed 95 98 ea b3 a0,2978,437,contains_whitespace,hangul;whitespace,True,
8474,merge, 봤다.\n,' 봤다.\n',9,5,20 eb b4 a4 eb 8b a4 2e 0a,480,388,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
8475,merge, 어정쩡,' 어정쩡',10,4,20 ec 96 b4 ec a0 95 ec a9 a1,455,7149,contains_whitespace,hangul;whitespace,True,
8476,merge, 놀라운,' 놀라운',10,4,20 eb 86 80 eb 9d bc ec 9a b4,3611,492,contains_whitespace,hangul;whitespace,True,
8477,merge, 말하고 싶,' 말하고 싶',14,6,20 eb a7 90 ed 95 98 ea b3 a0 20 ec 8b b6,597,2391,contains_whitespace,hangul;whitespace,True,
8478,merge,,b' \xea\xb2\xac\xeb',5,0,20 ea b2 ac eb,587,294,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xeb in position 4: unexpected end of data
8479,merge, 마니,' 마니',7,3,20 eb a7 88 eb 8b 88,589,336,contains_whitespace,hangul;whitespace,True,
8480,merge,\n이영화는,'\n이영화는',13,5,0a ec 9d b4 ec 98 81 ed 99 94 eb 8a 94,558,1180,contains_whitespace;control_char,control;hangul;whitespace,True,
8481,merge, 끝날때,' 끝날때',10,4,20 eb 81 9d eb 82 a0 eb 95 8c,732,5193,contains_whitespace,hangul;whitespace,True,
8482,merge,크의,'크의',6,2,ed 81 ac ec 9d 98,1219,310,,hangul,True,
8483,merge, 없애,' 없애',7,3,20 ec 97 86 ec 95 a0,409,798,contains_whitespace,hangul;whitespace,True,
8484,merge,벤져,'벤져',6,2,eb b2 a4 ec a0 b8,4282,952,,hangul,True,
8485,merge, 의도가,' 의도가',10,4,20 ec 9d 98 eb 8f 84 ea b0 80,3095,290,contains_whitespace,hangul;whitespace,True,
8486,merge,찔,'찔',3,1,ec b0 94,490,152,,hangul,True,
8487,merge,멸,'멸',3,1,eb a9 b8,340,188,,hangul,True,
8488,merge, 점수는,' 점수는',10,4,20 ec a0 90 ec 88 98 eb 8a 94,1771,272,contains_whitespace,hangul;whitespace,True,
8489,merge,고 싶다,'고 싶다',10,4,ea b3 a0 20 ec 8b b6 eb 8b a4,1286,268,contains_whitespace,hangul;whitespace,True,
8490,merge,렸을,'렸을',6,2,eb a0 b8 ec 9d 84,1030,318,,hangul,True,
8491,merge, 유쾌하게,' 유쾌하게',13,5,20 ec 9c a0 ec be 8c ed 95 98 ea b2 8c,2216,621,contains_whitespace,hangul;whitespace,True,
8492,merge,ㅠㅜ,'ㅠㅜ',6,2,e3 85 a0 e3 85 9c,445,742,,hangul,True,
8493,merge, 기억이 나,' 기억이 나',14,6,20 ea b8 b0 ec 96 b5 ec 9d b4 20 eb 82 98,2182,408,contains_whitespace,hangul;whitespace,True,
8494,merge, 좀 아쉽,' 좀 아쉽',11,5,20 ec a2 80 20 ec 95 84 ec 89 bd,765,1605,contains_whitespace,hangul;whitespace,True,
8495,merge,살인,'살인',6,2,ec 82 b4 ec 9d b8,1045,341,,hangul,True,
8496,merge,".,","'.,'",2,2,2e 2c,50,48,,punct_symbol,True,
8497,merge,과 이,'과 이',7,3,ea b3 bc 20 ec 9d b4,441,322,contains_whitespace,hangul;whitespace,True,
8498,merge, 이어,' 이어',7,3,20 ec 9d b4 ec 96 b4,322,327,contains_whitespace,hangul;whitespace,True,
8499,merge,다니...,'다니...',9,5,eb 8b a4 eb 8b 88 2e 2e 2e,1196,373,repeated_run,hangul;punct_symbol,True,
8500,merge, 정말 재미있게,' 정말 재미있게',20,8,20 ec a0 95 eb a7 90 20 ec 9e ac eb af b8 ec 9e 88 ea b2 8c,532,2269,contains_whitespace,hangul;whitespace,True,
8501,merge,듯.\n,'듯.\n',5,3,eb 93 af 2e 0a,613,311,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
8502,merge,자로,'자로',6,2,ec 9e 90 eb a1 9c,392,325,,hangul,True,
8503,merge, 고문,' 고문',7,3,20 ea b3 a0 eb ac b8,813,716,contains_whitespace,hangul;whitespace,True,
8504,merge,아요.\n,'아요.\n',8,4,ec 95 84 ec 9a 94 2e 0a,1568,311,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
8505,merge,스톤,'스톤',6,2,ec 8a a4 ed 86 a4,371,5086,,hangul,True,
8506,merge, 접근,' 접근',7,3,20 ec a0 91 ea b7 bc,3362,1138,contains_whitespace,hangul;whitespace,True,
8507,merge, 마찬,' 마찬',7,3,20 eb a7 88 ec b0 ac,589,2055,contains_whitespace,hangul;whitespace,True,
8508,merge,\n양,'\n양',4,2,0a ec 96 91,2558,149,contains_whitespace;control_char,control;hangul;whitespace,True,
8509,merge, 최고의 영화\n,' 최고의 영화\n',18,8,20 ec b5 9c ea b3 a0 ec 9d 98 20 ec 98 81 ed 99 94 0a,1669,14,contains_whitespace;control_char,control;hangul;whitespace,True,
8510,merge,갈때,'갈때',6,2,ea b0 88 eb 95 8c,265,5213,,hangul,True,
8511,merge, 실감,' 실감',7,3,20 ec 8b a4 ea b0 90,851,586,contains_whitespace,hangul;whitespace,True,
8512,merge,미를,'미를',6,2,eb af b8 eb a5 bc,497,382,,hangul,True,
8513,merge,도 많이,'도 많이',10,4,eb 8f 84 20 eb a7 8e ec 9d b4,296,1054,contains_whitespace,hangul;whitespace,True,
8514,merge, 아놔,' 아놔',7,3,20 ec 95 84 eb 86 94,349,2851,contains_whitespace,hangul;whitespace,True,
8515,merge,갠,'갠',3,1,ea b0 a0,265,164,,hangul,True,
8516,merge, 어쨌,' 어쨌',7,3,20 ec 96 b4 ec a8 8c,6257,144,contains_whitespace,hangul;whitespace,True,
8517,merge, 크로,' 크로',7,3,20 ed 81 ac eb a1 9c,1044,4215,contains_whitespace,hangul;whitespace,True,
8518,merge,관성,'관성',6,2,ea b4 80 ec 84 b1,825,500,,hangul,True,
8519,merge,젠가,'젠가',6,2,ec a0 a0 ea b0 80,2447,290,,hangul,True,
8520,merge,집에서,'집에서',9,3,ec a7 91 ec 97 90 ec 84 9c,1176,463,,hangul,True,
8521,merge,툰,'툰',3,1,ed 88 b0,1322,180,,hangul,True,
8522,merge, 보던,' 보던',7,3,20 eb b3 b4 eb 8d 98,357,596,contains_whitespace,hangul;whitespace,True,
8523,merge,는 있,'는 있',7,3,eb 8a 94 20 ec 9e 88,272,431,contains_whitespace,hangul;whitespace,True,
8524,merge,나는 영화,'나는 영화',13,5,eb 82 98 eb 8a 94 20 ec 98 81 ed 99 94,320,537,contains_whitespace,hangul;whitespace,True,
8525,merge, 획,' 획',4,2,20 ed 9a 8d,2062,145,contains_whitespace,hangul;whitespace,True,
8526,merge, 스토리라,' 스토리라',13,5,20 ec 8a a4 ed 86 a0 eb a6 ac eb 9d bc,2299,3475,contains_whitespace,hangul;whitespace,True,
8527,merge, 코스,' 코스',7,3,20 ec bd 94 ec 8a a4,925,371,contains_whitespace,hangul;whitespace,True,
8528,merge,랴,'랴',3,1,eb 9e b4,375,184,,hangul,True,
8529,merge,의 자,'의 자',7,3,ec 9d 98 20 ec 9e 90,310,612,contains_whitespace,hangul;whitespace,True,
8530,merge, 방향,' 방향',7,3,20 eb b0 a9 ed 96 a5,1304,1532,contains_whitespace,hangul;whitespace,True,
8531,merge, 펼쳐,' 펼쳐',7,3,20 ed 8e bc ec b3 90,5621,1393,contains_whitespace,hangul;whitespace,True,
8532,merge,학교때,'학교때',9,3,ed 95 99 ea b5 90 eb 95 8c,2076,574,,hangul,True,
8533,merge,틸,'틸',3,1,ed 8b b8,743,188,,hangul,True,
8534,merge, 공부,' 공부',7,3,20 ea b3 b5 eb b6 80,744,523,contains_whitespace,hangul;whitespace,True,
